contaminante,fecha,estacion,observado,predicho_idw,residuo,error_abs
PM2.5,1970-01-01 00:00:00.000000009,Puente Aranda,19.753846153846155,18.85108514190317,-0.9027610119429852,0.9027610119429852
PM2.5,1970-01-01 00:00:00.000000009,Puente Aranda,18.85108514190317,19.753846153846155,0.9027610119429852,0.9027610119429852
PM2.5,1970-01-01 00:00:00.000000009,Puente Aranda,17.999137931034483,19.753846153846155,1.7547082228116722,1.7547082228116722
PM2.5,1970-01-01 00:00:00.000000009,Puente Aranda,12.19927536231884,19.753846153846155,7.554570791527315,7.554570791527315
PM2.5,1970-01-01 00:00:00.000000009,Puente Aranda,12.746131386861316,19.753846153846155,7.007714766984838,7.007714766984838
PM2.5,1970-01-01 00:00:00.000000009,San Cristobal,6.595324283559577,8.304713804713804,1.7093895211542272,1.7093895211542272
PM2.5,1970-01-01 00:00:00.000000009,San Cristobal,8.304713804713804,6.595324283559577,-1.7093895211542272,1.7093895211542272
PM2.5,1970-01-01 00:00:00.000000009,San Cristobal,12.832116788321168,6.595324283559577,-6.23679250476159,6.23679250476159
PM2.5,1970-01-01 00:00:00.000000009,San Cristobal,7.765339233038348,6.595324283559577,-1.1700149494787704,1.1700149494787704
PM2.5,1970-01-01 00:00:00.000000009,San Cristobal,10.661374045801526,6.595324283559577,-4.066049762241949,4.066049762241949
PM2.5,1970-01-01 00:00:00.000000009,Suba,11.070225563909776,10.836880466472303,-0.23334509743747311,0.23334509743747311
PM2.5,1970-01-01 00:00:00.000000009,Suba,10.836880466472303,11.070225563909776,0.23334509743747311,0.23334509743747311
PM2.5,1970-01-01 00:00:00.000000009,Suba,17.298662704309063,11.070225563909776,-6.228437140399286,6.228437140399286
PM2.5,1970-01-01 00:00:00.000000009,Suba,14.544395924308589,11.070225563909776,-3.474170360398812,3.474170360398812
PM2.5,1970-01-01 00:00:00.000000009,Suba,15.694668820678514,11.070225563909776,-4.624443256768737,4.624443256768737
PM2.5,1970-01-01 00:00:00.000000009,Tunal,11.342028985507246,10.151824817518248,-1.1902041679889983,1.1902041679889983
PM2.5,1970-01-01 00:00:00.000000009,Tunal,10.151824817518248,11.342028985507246,1.1902041679889983,1.1902041679889983
PM2.5,1970-01-01 00:00:00.000000009,Tunal,23.28341384863124,11.342028985507246,-11.941384863123995,11.941384863123995
PM2.5,1970-01-01 00:00:00.000000009,Tunal,14.83655589123867,11.342028985507246,-3.4945269057314228,3.4945269057314228
PM2.5,1970-01-01 00:00:00.000000009,Tunal,12.31345029239766,11.342028985507246,-0.971421306890413,0.971421306890413
PM2.5,1970-01-01 00:00:00.000000009,Usaquen,10.210526315789474,7.659133126934985,-2.5513931888544894,2.5513931888544894
PM2.5,1970-01-01 00:00:00.000000009,Usaquen,7.659133126934985,10.210526315789474,2.5513931888544894,2.5513931888544894
PM2.5,1970-01-01 00:00:00.000000009,Usaquen,13.001453488372093,10.210526315789474,-2.7909271725826184,2.7909271725826184
PM2.5,1970-01-01 00:00:00.000000009,Usaquen,8.236842105263158,10.210526315789474,1.9736842105263168,1.9736842105263168
PM2.5,1970-01-01 00:00:00.000000009,Usaquen,10.637573964497042,10.210526315789474,-0.4270476487075676,0.4270476487075676
PM2.5,1970-01-01 00:00:00.000000010,Bolivia,16.01311475409836,14.028712871287128,-1.9844018828112322,1.9844018828112322
PM2.5,1970-01-01 00:00:00.000000010,Bolivia,14.028712871287128,16.01311475409836,1.9844018828112322,1.9844018828112322
PM2.5,1970-01-01 00:00:00.000000010,Bolivia,15.358345221112698,16.01311475409836,0.6547695329856627,0.6547695329856627
PM2.5,1970-01-01 00:00:00.000000010,Bolivia,15.650776397515529,16.01311475409836,0.362338356582832,0.362338356582832
PM2.5,1970-01-01 00:00:00.000000010,Bolivia,12.8901269393512,16.01311475409836,3.1229878147471606,3.1229878147471606
PM2.5,1970-01-01 00:00:00.000000010,Carvajal - Sevillana,28.46704067321178,42.18587896253602,13.718838289324243,13.718838289324243
PM2.5,1970-01-01 00:00:00.000000010,Carvajal - Sevillana,42.18587896253602,28.46704067321178,-13.718838289324243,13.718838289324243
PM2.5,1970-01-01 00:00:00.000000010,Carvajal - Sevillana,37.27042253521127,28.46704067321178,-8.803381861999487,8.803381861999487
PM2.5,1970-01-01 00:00:00.000000010,Carvajal - Sevillana,32.85814606741573,28.46704067321178,-4.391105394203951,4.391105394203951
PM2.5,1970-01-01 00:00:00.000000010,Centro de Alto Rendimiento,10.33487031700288,14.30520393811533,3.9703336211124505,3.9703336211124505
PM2.5,1970-01-01 00:00:00.000000010,Centro de Alto Rendimiento,14.30520393811533,10.33487031700288,-3.9703336211124505,3.9703336211124505
PM2.5,1970-01-01 00:00:00.000000010,Centro de Alto Rendimiento,14.637429378531072,10.33487031700288,-4.302559061528193,4.302559061528193
PM2.5,1970-01-01 00:00:00.000000010,Centro de Alto Rendimiento,15.417201166180758,10.33487031700288,-5.082330849177879,5.082330849177879
