Año,Mes,Estacion,Localidad,Fuente,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,lat,lon,dias_esperados
2020,1,SUBA,Suba,NASA_POWER,18.848064516129032,79.68354838709678,1.5032258064516129,,23.509999999999998,0.7583870967741935,4.68025,-74.596111,31
2020,1,San Cristobal,San Cristóbal,NASA_POWER,18.848064516129032,79.68354838709678,1.5032258064516129,,23.509999999999998,0.7583870967741935,4.5725,-74.086389,31
2020,1,Suba,Suba,NASA_POWER,18.848064516129032,79.68354838709678,1.5032258064516129,,23.509999999999998,0.7583870967741935,4.68025,-74.596111,31
2020,1,Tunal,Tunjuelito,NASA_POWER,18.848064516129032,79.68354838709678,1.5032258064516129,,23.509999999999998,0.7583870967741935,4.575556,-74.138889,31
2020,1,Usaquen,Usaquén,NASA_POWER,18.848064516129032,79.68354838709678,1.5032258064516129,,23.509999999999998,0.7583870967741935,4.707306,-74.330417,31
2020,2,Bolivia,Engativá,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.736978,-74.555,29
2020,2,Carvajal - Sevillana,Tunjuelito,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.589722,-74.2175,29
2020,2,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.658556,-74.088556,29
2020,2,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.577778,-74.165167,29
2020,2,Colina,Suba,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.737194444444445,-74.06947222222222,29
2020,2,Fontibon,Fontibón,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.679722,-74.1425,29
2020,2,Guaymaral,Suba,NASA_POWER,13.895862068965517,84.87758620689655,1.1675862068965517,,113.80999999999999,3.924482758620689,4.7837556,-74.044183,29
2020,2,Kennedy,Kennedy,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.621389,-74.140833,29
2020,2,Las Ferias,Engativá,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.690722,-74.0986,29
2020,2,MinAmbiente,Teusaquillo,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.629306,-74.186944,29
2020,2,Movil Fontibon,Fontibón,NASA_POWER,23.988275862068964,70.36413793103448,1.0379310344827586,,162.76999999999998,5.612758620689655,4.640764,-74.870833,29
2020,2,Puente Aranda,Puente Aranda,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.592444,-74.106667,29
2020,2,SUBA,Suba,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.68025,-74.596111,29
2020,2,San Cristobal,San Cristóbal,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.5725,-74.086389,29
2020,2,Suba,Suba,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.68025,-74.596111,29
2020,2,Tunal,Tunjuelito,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.575556,-74.138889,29
2020,2,Usaquen,Usaquén,NASA_POWER,19.266896551724138,76.77137931034483,1.3617241379310345,,132.39,4.565172413793103,4.707306,-74.330417,29
2020,3,Bolivia,Engativá,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.736978,-74.555,31
2020,3,Carvajal - Sevillana,Tunjuelito,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.589722,-74.2175,31
2020,3,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.658556,-74.088556,31
2020,3,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,4.577778,-74.165167,31
