cell_id,fecha,year,month,Vel_viento_idw,variable,q1,q3,iqr,lower_iqr15,upper_iqr15,lower_iqr30,upper_iqr30,flag_iqr15,flag_iqr30,abs_value,diff_O3_grid,grad_O3_grid,adv_proxy_O3_grid
483,2020-01-01,2020,1,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0012340183293737,,0.0012340183293737,
483,2020-08-01,2020,8,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0012237721125608,,0.0012237721125608,
567,2020-03-01,2020,3,,grad_O3_grid,4.181915784118253e-06,8.231242774834807e-05,7.813051196422983e-05,-0.00011301385216222648,0.0001995081956946928,-0.0002302096201085712,0.0003167039636410375,True,True,0.0011835701997902,,0.0011835701997902,
483,2020-01-01,2020,1,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0018550081983488,,,0.0018550081983488
568,2024-09-01,2024,9,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0016489717607431,,,0.0016489717607431
483,2021-02-01,2021,2,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0016432005128909,,,0.0016432005128909
483,2020-09-01,2020,9,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0015805036821805,,,0.0015805036821805
523,2020-01-01,2020,1,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0015651610372723,,,0.0015651610372723
523,2021-01-01,2021,1,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0014790813396409,,,0.0014790813396409
483,2020-03-01,2020,3,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0014722218766635,,,0.0014722218766635
527,2024-09-01,2024,9,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0014711141597257,,,0.0014711141597257
523,2024-08-01,2024,8,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0014552996434581,,,0.0014552996434581
485,2023-03-01,2023,3,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0014465600141892,,,0.0014465600141892
483,2020-08-01,2020,8,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0013647032881041,,,0.0013647032881041
523,2021-07-01,2021,7,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0013499722801818,,,0.0013499722801818
523,2021-02-01,2021,2,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0013478660704057,,,0.0013478660704057
483,2020-12-01,2020,12,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.0013445810992572,,,0.0013445810992572
523,2020-10-01,2020,10,,adv_proxy_O3_grid,4.588621921303093e-06,9.086406935556552e-05,8.627544743426243e-05,-0.00012482454923009058,0.0002202772405069592,-0.0002542377203814842,0.00034969041165835285,True,True,0.001329284109502,,,0.001329284109502
