year,month,n_total,n_flag_iqr15,n_flag_iqr30,mean_value,std_value,variable,pct_flag_iqr15,pct_flag_iqr30
2024,11,254,80,58,-2.850683381388659e-17,3.7340268288848772,diff_PM25_grid,31.496062992125985,22.834645669291337
2024,12,254,87,68,-1.786628587856428e-17,4.3297054669920145,diff_PM25_grid,34.25196850393701,26.771653543307085
2020,1,254,20,14,0.00012621982445966396,0.00022577521821357067,grad_PM25_grid,7.874015748031496,5.511811023622047
2020,2,254,31,22,0.00015469141430976893,0.00029824816542621963,grad_PM25_grid,12.204724409448819,8.661417322834646
2020,3,254,22,13,0.00013088255123136163,0.00022335084584242565,grad_PM25_grid,8.661417322834646,5.118110236220472
2020,4,254,22,6,7.932985002628706e-05,0.00014744386803129802,grad_PM25_grid,8.661417322834646,2.3622047244094486
2020,5,254,19,8,9.331684587661822e-05,0.0001715736517472578,grad_PM25_grid,7.480314960629921,3.1496062992125986
2020,6,254,20,7,7.916869247990935e-05,0.00014800135356815463,grad_PM25_grid,7.874015748031496,2.7559055118110236
2020,7,254,24,16,0.00012106949773851966,0.00023859123703107572,grad_PM25_grid,9.448818897637794,6.299212598425197
2020,8,254,28,13,0.00013246554421419984,0.0002389514702444339,grad_PM25_grid,11.023622047244094,5.118110236220472
2020,9,254,26,14,0.00010207471147805759,0.00020463936516738486,grad_PM25_grid,10.236220472440944,5.511811023622047
2020,10,254,30,17,0.00014392193134643883,0.0002478816430906837,grad_PM25_grid,11.811023622047244,6.692913385826771
2020,11,254,26,14,0.00013269341001142444,0.0002137283627805675,grad_PM25_grid,10.236220472440944,5.511811023622047
2020,12,254,35,25,0.00019465792483564594,0.0003225602899649414,grad_PM25_grid,13.779527559055119,9.84251968503937
2021,1,254,22,13,0.00010317127397508123,0.00019127020447848645,grad_PM25_grid,8.661417322834646,5.118110236220472
2021,2,254,31,17,0.00015624847450012338,0.0002569193213367851,grad_PM25_grid,12.204724409448819,6.692913385826771
2021,3,254,30,16,0.00015342855074452423,0.0003096909130454742,grad_PM25_grid,11.811023622047244,6.299212598425197
2021,4,254,21,12,8.120986254365084e-05,0.0001939550706867365,grad_PM25_grid,8.26771653543307,4.724409448818897
2021,5,254,28,16,0.00011973710482950809,0.00023033004924202403,grad_PM25_grid,11.023622047244094,6.299212598425197
2021,6,254,36,15,0.00015489568293204644,0.00027356321190821574,grad_PM25_grid,14.173228346456693,5.905511811023622
2021,7,254,33,9,0.00012915382432391397,0.00023607974290754404,grad_PM25_grid,12.992125984251969,3.543307086614173
2021,8,254,38,21,0.00016606560301830116,0.00029750752505699416,grad_PM25_grid,14.960629921259843,8.26771653543307
2021,9,254,44,24,0.00020194065251322112,0.0003652380398852311,grad_PM25_grid,17.322834645669293,9.448818897637794
2021,10,254,35,17,0.00017321550687835139,0.0003239059435044728,grad_PM25_grid,13.779527559055119,6.692913385826771
2021,11,254,17,7,0.00012348665813480513,0.0002600922499591846,grad_PM25_grid,6.692913385826771,2.7559055118110236
2021,12,254,23,6,8.876821859259189e-05,0.00016192114881764862,grad_PM25_grid,9.05511811023622,2.3622047244094486
2022,1,254,23,3,8.166939339860164e-05,0.00014884147452226405,grad_PM25_grid,9.05511811023622,1.1811023622047243
2022,2,254,23,8,8.565139829735725e-05,0.00014778972227372678,grad_PM25_grid,9.05511811023622,3.1496062992125986
2022,3,254,24,8,8.824849635825774e-05,0.00016570877974761831,grad_PM25_grid,9.448818897637794,3.1496062992125986
2022,4,254,18,2,6.915277762704817e-05,0.0001255438542222526,grad_PM25_grid,7.086614173228346,0.7874015748031497
2022,5,254,24,7,0.00013607332253190557,0.00023281045393736796,grad_PM25_grid,9.448818897637794,2.7559055118110236
2022,6,254,25,9,0.00013958815475619075,0.0002492531395825943,grad_PM25_grid,9.84251968503937,3.543307086614173
2022,7,254,23,9,9.294538726284783e-05,0.00015355313597020218,grad_PM25_grid,9.05511811023622,3.543307086614173
2022,8,254,25,7,9.562671905157093e-05,0.00015670293955864371,grad_PM25_grid,9.84251968503937,2.7559055118110236
2022,9,254,26,7,9.849268897986604e-05,0.00016104232894767384,grad_PM25_grid,10.236220472440944,2.7559055118110236
2022,10,254,18,4,8.877162028161015e-05,0.0001450623327729821,grad_PM25_grid,7.086614173228346,1.5748031496062993
2022,11,254,17,3,8.745235179976211e-05,0.0001370237753702528,grad_PM25_grid,6.692913385826771,1.1811023622047243
2022,12,254,28,11,0.00011205185341999373,0.00019879280185159252,grad_PM25_grid,11.023622047244094,4.330708661417323
2023,1,254,19,12,0.00010347933279388014,0.00017101718274156174,grad_PM25_grid,7.480314960629921,4.724409448818897
2023,2,254,35,15,0.00014051264350029797,0.00023346184048827158,grad_PM25_grid,13.779527559055119,5.905511811023622
2023,3,254,21,13,0.00011636889764150355,0.00021765685702420122,grad_PM25_grid,8.26771653543307,5.118110236220472
2023,4,254,17,4,9.797036841583401e-05,0.00013783250620389855,grad_PM25_grid,6.692913385826771,1.5748031496062993
2023,5,254,21,12,0.00011273109872312046,0.00017168273694359408,grad_PM25_grid,8.26771653543307,4.724409448818897
2023,6,254,19,12,0.00010755496390465986,0.00020886061479362725,grad_PM25_grid,7.480314960629921,4.724409448818897
