cell_id,fecha,year,month,Vel_viento_idw,variable,q1,q3,iqr,lower_iqr15,upper_iqr15,lower_iqr30,upper_iqr30,flag_iqr15,flag_iqr30,abs_value,diff_NO2_grid,grad_NO2_grid,adv_proxy_NO2_grid
360,2020-11-01,2020,11,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0016472033804863,,0.0016472033804863,
523,2024-11-01,2024,11,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0016258295466814,,0.0016258295466814,
360,2020-03-01,2020,3,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0016160377506974,,0.0016160377506974,
483,2023-09-01,2023,9,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0016099455974763,,0.0016099455974763,
523,2022-03-01,2022,3,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0015433570718116,,0.0015433570718116,
523,2023-09-01,2023,9,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0015391929997879,,0.0015391929997879,
523,2023-02-01,2023,2,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0015373687127267,,0.0015373687127267,
523,2023-10-01,2023,10,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0015330637792171,,0.0015330637792171,
523,2023-03-01,2023,3,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0014453135479913,,0.0014453135479913,
611,2021-08-01,2021,8,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0014400404216562,,0.0014400404216562,
360,2020-12-01,2020,12,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0014385055195832,,0.0014385055195832,
360,2020-01-01,2020,1,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0014197348937731,,0.0014197348937731,
523,2024-04-01,2024,4,,grad_NO2_grid,3.3867538655556483e-06,0.00013272477356615002,0.00012933801970059437,-0.00019062027568533593,0.0003267318031170416,-0.0003846273052362275,0.0005207388326679332,True,True,0.0013915486754595,,0.0013915486754595,
360,2020-02-01,2020,2,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0025016297452402,,,0.0025016297452402
