cell_id,fecha,year,month,Vel_viento_idw,variable,q1,q3,iqr,lower_iqr15,upper_iqr15,lower_iqr30,upper_iqr30,flag_iqr15,flag_iqr30,abs_value,diff_PM25_grid,grad_PM25_grid,adv_proxy_PM25_grid
360,2024-08-01,2024,8,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0034558618042291,,,0.0034558618042291
360,2021-07-01,2021,7,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0033603995672333,,,0.0033603995672333
360,2020-02-01,2020,2,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0031908950681839,,,0.0031908950681839
360,2023-08-01,2023,8,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0031676356152518,,,0.0031676356152518
360,2021-08-01,2021,8,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0029136817343476,,,0.0029136817343476
360,2024-07-01,2024,7,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0028975907403682,,,0.0028975907403682
483,2023-06-01,2023,6,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0028756505446731,,,0.0028756505446731
402,2021-09-01,2021,9,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0026659556200741,,,0.0026659556200741
360,2021-06-01,2021,6,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0026242027922563,,,0.0026242027922563
361,2021-09-01,2021,9,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0026197005098547,,,0.0026197005098547
360,2024-10-01,2024,10,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0026078314054465,,,0.0026078314054465
360,2021-10-01,2021,10,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0025798960384996,,,0.0025798960384996
360,2021-03-01,2021,3,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0025689475259375,,,0.0025689475259375
360,2020-01-01,2020,1,,adv_proxy_PM25_grid,7.697671742172721e-06,0.000153001054073975,0.0001453033823318023,-0.00021025740175553072,0.00037095612757167846,-0.00042821247525323415,0.0005889112010693819,True,True,0.0025519712413905,,,0.0025519712413905
