Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presion,Precipitacion,Precipitacion_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_PM25,grad_PM25,adv_proxy_PM25,PM25_lag1,diff_PM25_lag1,adv_proxy_PM25_lag1,Vel_viento_lag1,Temp_media_lag1,HR_lag1,Precipitacion_lag1,Presion_lag1
ENGATIVA,2023-01-01,16.574614537444933,15.66814701378254,14.604231311706627,17.54,82.15516129032258,0.9661290322580643,,181.32,5.849032258064516,0.8776881720430108,0.8360215053763442,0.9361559139784946,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,0.6592089181286482,0.0002649800877993,0.0002560049557932,17.849112636664124,5.812020957513415,0.0004162621374727,0.9396774193548388,18.003548387096775,82.19999999999999,70.75,
ENGATIVA,2023-02-01,20.84090773809524,12.694771241830065,12.402496214415503,18.75321428571429,78.37249999999999,0.9896428571428572,,54.03,1.9296428571428568,0.9107142857142856,0.9367559523809524,0.9449404761904764,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,3.5734278471344965,0.0006723009492712,0.0006653378322966,16.574614537444933,0.6592089181286482,0.0002560049557932,0.9661290322580643,17.54,82.15516129032258,181.32,
ENGATIVA,2023-03-01,19.890449750690323,16.57837837837838,12.012528368851402,18.51451612903226,84.31870967741936,0.8709677419354839,,165.16,5.32774193548387,0.9448924731182796,0.9475806451612904,0.9536290322580646,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,2.3302026474066366,0.0003275557903414,0.0002852905270715,20.84090773809524,3.5734278471344965,0.0006653378322966,0.9896428571428572,18.75321428571429,78.37249999999999,54.03,
ENGATIVA,2023-04-01,16.983352374907437,16.17134328358209,9.841873673860167,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9305555555555556,0.9458333333333332,0.9548611111111112,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,0.2423732461515442,0.0003295388515731,0.0002964751201319,19.890449750690323,2.3302026474066366,0.0002852905270715,0.8709677419354839,18.51451612903226,84.31870967741936,165.16,
ENGATIVA,2023-05-01,11.1811797752809,11.284615384615384,10.042313117066293,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.8911290322580645,0.6323924731182796,0.6344086021505376,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,2.9517913539861453,0.0005257829291017,0.0005865023770431,16.983352374907437,0.2423732461515442,0.0002964751201319,0.8996666666666666,18.597666666666665,83.93033333333332,218.01,
ENGATIVA,2023-06-01,7.462585034013605,7.912392426850259,10.540199335548172,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8069444444444445,0.8361111111111111,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,0.1773673941228102,0.0006058608693233,0.000972608648887,11.1811797752809,2.9517913539861453,0.0005865023770431,1.115483870967742,19.260322580645163,81.58612903225807,220.91,
ENGATIVA,2023-07-01,7.5504,9.973430656934308,11.21320754716981,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9206989247311828,0.7426075268817205,0.7170698924731183,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,5.676513304117701,0.0006476353115831,0.0011124703336064,7.462585034013605,0.1773673941228102,0.000972608648887,1.6053333333333333,18.427666666666667,79.40100000000001,151.78,
ENGATIVA,2023-08-01,10.968813040345822,14.177003484320558,13.560968316640984,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.771505376344086,0.8696236559139785,0.939516129032258,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,4.865417661611179,0.0007418249094268,0.0011804587994202,7.5504,5.676513304117701,0.0011124703336064,1.717741935483871,18.774193548387096,78.48967741935483,151.41,
ENGATIVA,2023-09-01,13.155454449821168,14.680606060606062,14.26808531746032,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9166666666666666,0.9041666666666666,0.9479166666666666,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,6.426293525545551,0.0008992597759635,0.0012895385187317,10.968813040345822,4.865417661611179,0.0011804587994202,1.5912903225806452,18.86903225806452,76.52032258064517,131.76,
ENGATIVA,2023-10-01,15.923979748053538,19.08452722063037,11.394135733147175,19.38935483870968,80.40064516129033,0.9116129032258063,,200.76,6.476129032258064,0.9381720430107529,0.9448924731182796,0.9099462365591398,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,2.985412067233577,0.0003987086819032,0.0003634679790512,13.155454449821168,6.426293525545551,0.0012895385187317,1.4340000000000002,19.59466666666667,75.409,139.46,
ENGATIVA,2023-11-01,14.365848680463262,16.313752122241084,8.937820970757503,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,0.8180555555555555,0.9055555555555556,0.95625,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,2.816954346689373,0.0006734133532691,0.0006660058063832,15.923979748053538,2.985412067233577,0.0003634679790512,0.9116129032258063,19.38935483870968,80.40064516129033,200.76,
ENGATIVA,2023-12-01,18.410412373533283,18.21622807017544,9.324848422301915,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.9193548387096774,0.9166666666666666,0.9240591397849462,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,3.456730883661537,0.0007560789537072,0.0007765662543883,14.365848680463262,2.816954346689373,0.0006660058063832,0.989,19.18,81.34533333333334,170.2,
ENGATIVA,2024-01-01,19.50361445783133,17.451223241590213,12.80561256529558,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.8790322580645161,0.8716397849462365,0.7298387096774194,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,5.598995904154258,0.0006948837721201,0.0009448177740278,18.410412373533283,3.456730883661537,0.0007765662543883,1.0270967741935484,19.54258064516129,80.67806451612903,133.78,
ENGATIVA,2024-02-01,,16.385551948051948,10.142137349610064,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.8850574712643678,0.918103448275862,0.5201149425287356,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,,,,19.50361445783133,5.598995904154258,0.0009448177740278,1.3596774193548389,20.018387096774195,71.83064516129032,19.18,
ENGATIVA,2024-03-01,29.203651685393258,15.127643504531722,14.09880682680859,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.8897849462365591,0.9509408602150538,0.956989247311828,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,3.1618387505649395,0.0006631174651346,0.0007690023506964,,,,1.2134482758620688,20.71896551724138,74.39793103448275,67.75,
ENGATIVA,2024-04-01,24.001317715959008,20.967627118644067,11.673722917467924,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.8194444444444444,0.8868055555555555,0.70625,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,0.9063804933609704,0.0005199654334636,0.0005099127684167,29.203651685393258,3.1618387505649395,0.0007690023506964,1.1596774193548387,21.388387096774192,71.98322580645161,80.08,
ENGATIVA,2024-05-01,8.6580195238625,13.164113475177306,6.112661299531803,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.726478494623656,0.8904569892473118,0.9536290322580646,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,9.400894135192964,0.0007745254519157,0.0007482915253186,24.001317715959008,0.9063804933609704,0.0005099127684167,0.9806666666666666,20.540666666666667,76.39433333333334,223.34,
ENGATIVA,2024-06-01,8.163904505451201,14.131119908727408,6.0169497256356745,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9493055555555556,0.9479166666666664,0.9388888888888888,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,7.085740903451205,0.0006562931531228,0.0007418300274131,8.6580195238625,9.400894135192964,0.0007482915253186,0.9661290322580643,19.726774193548387,82.56838709677419,371.83,
ENGATIVA,2024-07-01,5.293585303474519,12.121719796377295,10.145138111235536,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.8595430107526882,0.8568548387096775,0.8548387096774193,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,6.463989455266118,0.0005854776983626,0.0008765167735809,8.163904505451201,7.085740903451205,0.0007418300274131,1.1303333333333332,19.017666666666667,81.55966666666667,247.96,
ENGATIVA,2024-08-01,9.30618846694796,17.19243937232525,7.969186875891583,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.7755376344086021,0.7762096774193548,0.758736559139785,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,11.30175005876994,0.0009507716633996,0.0013985544468072,5.293585303474519,6.463989455266118,0.0008765167735809,1.4970967741935486,18.71451612903226,80.19419354838709,128.74,
ENGATIVA,2024-09-01,12.941390476406896,16.15300060523078,17.07560407629513,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.8840277777777776,0.8909722222222223,0.825,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,4.956403869233922,0.0009542528654064,0.0013722156204544,9.30618846694796,11.30175005876994,0.0013985544468072,1.470967741935484,18.966451612903228,75.88193548387098,59.62,
ENGATIVA,2024-10-01,13.301578843028455,17.262642045454545,8.024220963172805,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.7668010752688172,0.7681451612903225,0.935483870967742,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,1.781169596705091,0.0006414213110913,0.000729978834042,12.941390476406896,4.956403869233922,0.0013722156204544,1.438,19.767666666666667,73.34766666666665,85.99,
ENGATIVA,2024-11-01,15.98992700729927,22.97521994134897,10.32179675994109,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.6243055555555556,0.5979166666666667,0.6006944444444444,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,-5.827111037219471,0.0003769807179728,0.000369315443374,13.301578843028455,1.781169596705091,0.000729978834042,1.1380645161290324,19.448709677419355,77.96000000000001,178.05,
ENGATIVA,2024-12-01,16.957406436895,21.163860667634253,13.020029027576197,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.823252688172043,0.8185483870967742,0.9059139784946236,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215644,0.0229242532042572,0.0004172640862817,0.0003782297040166,15.98992700729927,-5.827111037219471,0.000369315443374,0.9796666666666668,18.587,84.712,195.92,
FONTIBON,2020-01-01,19.646153846153847,16.69630681818182,15.080594900849858,18.848064516129032,79.68354838709678,1.5032258064516129,,23.51,0.7583870967741935,0.946236559139785,0.9489247311827956,0.9435483870967742,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-4.588105435945259,0.0007285972114363,0.0010952461307398,,,,,,,,
FONTIBON,2020-02-01,27.05271903323263,22.02844175491679,16.965091463414634,19.266896551724138,76.77137931034483,1.3617241379310343,,132.39,4.565172413793103,0.9497126436781608,0.942528735632184,0.9511494252873564,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-16.0744154285599,0.0012389975802435,0.0016871729118557,19.646153846153847,-4.588105435945259,0.0010952461307398,1.5032258064516129,18.848064516129032,79.68354838709678,23.51,
FONTIBON,2020-03-01,37.47248226950354,17.485714285714284,27.23048433048433,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,0.9502688172043012,0.9435483870967742,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-10.458330402935283,0.0007295308319546,0.0007662427060787,27.05271903323263,-16.0744154285599,0.0016871729118557,1.3617241379310343,19.266896551724138,76.77137931034483,132.39,
FONTIBON,2020-04-01,18.376392961876835,10.848613138686131,21.872873900293254,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,0.9513888888888888,0.9472222222222222,0.9472222222222222,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-11.343126197331337,0.0007524346557552,0.0006699176551741,37.47248226950354,-10.458330402935283,0.0007662427060787,1.0503225806451613,19.381612903225808,80.22322580645161,106.01,
FONTIBON,2020-05-01,11.90482269503546,12.647265077138847,12.063892806770095,19.64967741935484,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,0.9583333333333334,0.952956989247312,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-4.095388303779934,0.0004425298053314,0.0005063397482292,18.376392961876835,-11.343126197331337,0.0006699176551741,0.8903333333333333,19.68166666666667,79.98333333333333,156.11,
FONTIBON,2020-06-01,14.04669603524229,13.158200290275762,10.131049562682216,18.52533333333333,79.155,1.244,,312.54,10.418,0.9569444444444444,0.9527777777777776,0.9458333333333332,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-10.150634910661486,0.0007978591542895,0.0009925367879362,11.90482269503546,-4.095388303779934,0.0005063397482292,1.1441935483870966,19.64967741935484,78.75709677419356,140.88,
FONTIBON,2020-07-01,,13.93497191011236,11.559142857142856,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,0.956989247311828,0.9408602150537636,0.375,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,,,,14.04669603524229,-10.150634910661486,0.0009925367879362,1.244,18.52533333333333,79.155,312.54,
FONTIBON,2020-08-01,13.948433048433047,12.591845493562232,16.244921316165954,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,0.939516129032258,0.939516129032258,0.9435483870967742,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-8.961444333258584,0.0008872316932802,0.0009894064398934,,,,1.1312903225806452,18.291935483870965,78.14645161290322,205.21,
FONTIBON,2020-09-01,16.853914327917284,16.54246376811594,16.811014492753625,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.9583333333333334,0.9583333333333334,0.9402777777777778,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-12.622902419807728,0.0009851992904259,0.0011172159953429,13.948433048433047,-8.961444333258584,0.0009894064398934,1.1151612903225807,18.786129032258064,77.94483870967741,121.34,
FONTIBON,2020-10-01,17.105516265912307,16.58637640449438,18.529073033707867,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.956989247311828,0.956989247311828,0.9502688172043012,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-14.142945474667728,0.0010473163508979,0.0013348215814186,16.853914327917284,-12.622902419807728,0.0011172159953429,1.134,18.94533333333333,76.04299999999999,119.27,
FONTIBON,2020-11-01,20.59190404797601,17.179259259259258,18.217536231884058,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9375,0.9583333333333334,0.9263888888888888,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-4.597556653951081,0.0007099082459997,0.0005733692266858,17.105516265912307,-14.142945474667728,0.0013348215814186,1.274516129032258,19.17096774193548,72.35612903225807,60.73,
FONTIBON,2020-12-01,21.070424597364568,18.91654571843251,18.65878084179971,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9260752688172044,0.9260752688172044,0.918010752688172,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-8.249069704206395,0.0010596421975475,0.0009222305319301,20.59190404797601,-4.597556653951081,0.0005733692266858,0.8076666666666666,18.61133333333333,81.52933333333334,71.11,
FONTIBON,2021-01-01,18.7778603268945,,17.479357798165136,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.2163978494623656,0.8790322580645161,0.9045698924731184,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-5.906497900053031,0.0007230981131523,0.0007734817236171,21.070424597364568,-8.249069704206395,0.0009222305319301,0.8703225806451613,19.31935483870968,74.79225806451613,113.99,
FONTIBON,2021-02-01,19.87007874015748,,,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.6220238095238095,0.6651785714285714,0.9449404761904762,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-2.823505033921336,0.0007615760803507,0.0007953030210519,18.7778603268945,-5.906497900053031,0.0007734817236171,1.0696774193548386,18.83806451612904,73.38612903225807,105.14,
FONTIBON,2021-03-01,21.42385185185185,17.371742313323573,15.663836017569546,20.80209677419355,77.71564516129033,0.915483870967742,,133.64,4.310967741935484,0.918010752688172,0.918010752688172,0.5504032258064516,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-5.663651479447065,0.0008075245630586,0.0007392757128904,19.87007874015748,-2.823505033921336,0.0007953030210519,1.0442857142857145,19.62071428571429,74.44678571428572,98.38,
FONTIBON,2021-04-01,14.203958944281526,12.92925045703839,14.06965265082267,20.902833333333334,79.28016666666667,1.1191666666666666,,191.43,6.381,0.7597222222222222,0.7597222222222222,0.8354166666666667,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-1.8018143162966425,0.0007730481101101,0.0008651696765649,21.42385185185185,-5.663651479447065,0.0007392757128904,0.915483870967742,20.80209677419355,77.71564516129033,133.64,
FONTIBON,2021-05-01,12.296,,,20.941129032258065,77.95629032258066,1.3043548387096773,,77.845,2.5111290322580646,0.6384408602150538,0.6397849462365591,0.7190860215053764,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-4.970969899288088,0.0006341821668898,0.0008271985780061,14.203958944281526,-1.8018143162966425,0.0008651696765649,1.1191666666666666,20.902833333333334,79.28016666666667,191.43,
FONTIBON,2021-06-01,12.814032496307238,14.546355685131196,12.65872093023256,19.922666666666665,80.156,1.2965,,200.82,6.694,0.5881944444444444,0.9555555555555556,0.83125,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-5.626889778640418,0.0004909569682899,0.0006365257093879,12.296,-4.970969899288088,0.0008271985780061,1.3043548387096773,20.941129032258065,77.95629032258066,77.845,
FONTIBON,2021-07-01,12.712418498028384,15.897628825382538,11.508513708513709,20.30483870967742,74.79322580645162,1.7764516129032262,,59.14,1.907741935483871,0.9482526881720432,0.9314516129032258,0.821236559139785,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-13.81697362960722,0.0008814794383201,0.0015659055699447,12.814032496307238,-5.626889778640418,0.0006365257093879,1.2965,19.922666666666665,80.156,200.82,
FONTIBON,2021-08-01,17.84871969048112,20.009795313342224,15.964123376623377,21.20306451612903,71.47596774193548,1.4167741935483873,,70.325,2.268548387096774,0.944220430107527,0.8279569892473119,0.8924731182795699,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-14.384133715337382,0.0010094997721792,0.0014302332256165,12.712418498028384,-13.81697362960722,0.0015659055699447,1.7764516129032262,20.30483870967742,74.79322580645162,59.14,
FONTIBON,2021-09-01,18.692518595211386,21.950313595236395,16.893093093093093,21.279333333333334,70.01966666666667,1.4666666666666666,,131.505,4.3835,0.9291666666666668,0.925,0.94375,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-15.560763957382616,0.0010114754735676,0.0014834973612325,17.84871969048112,-14.384133715337382,0.0014302332256165,1.4167741935483873,21.20306451612903,71.47596774193548,70.325,
FONTIBON,2021-10-01,19.429731031995672,21.486931818181816,16.788668555240793,21.865483870967747,73.87774193548387,0.950967741935484,,84.555,2.7275806451612903,0.946236559139785,0.9489247311827956,0.9495967741935484,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-7.261539749511133,0.0008446479474252,0.0008032329512934,18.692518595211386,-15.560763957382616,0.0014834973612325,1.4666666666666666,21.279333333333334,70.01966666666667,131.505,
FONTIBON,2021-11-01,21.70343792749658,19.497393960299085,16.349344978165938,21.352666666666664,75.71633333333334,0.9481666666666668,,97.4,3.2466666666666666,0.93125,0.9541666666666668,0.95,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-5.607747414676609,0.0006523730880469,0.0006185584163165,19.429731031995672,-7.261539749511133,0.0008032329512934,0.950967741935484,21.865483870967747,73.87774193548387,84.555,
FONTIBON,2021-12-01,23.49109053747903,18.499888206480374,15.846423357664232,21.65774193548387,75.90532258064516,1.030483870967742,,88.355,2.850161290322581,0.918010752688172,0.9206989247311828,0.9206989247311828,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-7.421928250047937,0.0008060429806288,0.0008306142908448,21.70343792749658,-5.607747414676609,0.0006185584163165,0.9481666666666668,21.352666666666664,75.71633333333334,97.4,
FONTIBON,2022-01-01,23.99212646166239,19.011433752629223,18.4680790960452,21.322903225806453,72.23887096774195,1.141774193548387,,78.78,2.541290322580645,0.8877688172043011,0.9516129032258064,0.9166666666666669,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-11.66480377304855,0.0007656806358897,0.0008742343905586,23.49109053747903,-7.421928250047937,0.0008306142908448,1.030483870967742,21.65774193548387,75.90532258064516,88.355,
FONTIBON,2022-02-01,27.91769184972784,24.225471698113207,,21.138035714285717,75.53464285714287,0.87625,,161.98000000000002,5.785,0.8288690476190477,0.3258928571428571,0.9546130952380952,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-10.862078021068369,0.0007304641528939,0.0006400692139733,23.99212646166239,-11.66480377304855,0.0008742343905586,1.141774193548387,21.322903225806453,72.23887096774195,78.78,
FONTIBON,2022-03-01,25.85276444397035,22.174104912153453,,20.740483870967736,80.84096774193549,0.9201612903225806,,229.485,7.402741935483871,0.9469086021505376,0.0120967741935483,0.9563172043010753,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-13.202724336050736,0.000890187645268,0.000819116212299,27.91769184972784,-10.862078021068369,0.0006400692139733,0.87625,21.138035714285717,75.53464285714287,161.98000000000002,
FONTIBON,2022-04-01,21.91558461227787,21.62154416030705,15.834575260804767,20.738,80.98783333333333,1.1161666666666663,,270.43,9.014333333333331,0.9298611111111112,0.9319444444444444,0.9076388888888888,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-11.620017570494973,0.0007641181594474,0.0008528832189699,25.85276444397035,-13.202724336050736,0.000819116212299,0.9201612903225806,20.740483870967736,80.84096774193549,229.485,
FONTIBON,2022-05-01,15.866686332222551,18.206471494607086,11.830647482014388,20.41435483870968,81.29483870967742,1.167741935483871,,265.89,8.57709677419355,0.9489247311827956,0.9341397849462364,0.9146505376344084,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-6.981226466691695,0.0005299839396214,0.0006188844714289,21.91558461227787,-11.620017570494973,0.0008528832189699,1.1161666666666663,20.738,80.98783333333333,270.43,
FONTIBON,2022-06-01,17.515236652628133,19.84322533136966,12.525730994152047,19.691166666666668,81.93599999999999,1.0764999999999998,,192.52,6.417333333333334,0.9430555555555556,0.95,0.946527777777778,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-9.159517725279049,0.00066250156325,0.0007131829328386,15.866686332222551,-6.981226466691695,0.0006188844714289,1.167741935483871,20.41435483870968,81.29483870967742,265.89,
FONTIBON,2022-07-01,15.955585371866423,17.604099236799968,13.692587209302326,19.991451612903223,79.69016129032258,1.2641935483870967,,209.14,6.7464516129032255,0.9321236559139784,0.9247311827956988,0.9455645161290324,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-14.111870237764114,0.0008857695127865,0.0011197841034226,17.515236652628133,-9.159517725279049,0.0007131829328386,1.0764999999999998,19.691166666666668,81.93599999999999,192.52,
FONTIBON,2022-08-01,18.296482264692973,20.23119331500109,19.071069182389937,19.961129032258064,77.4908064516129,1.3156451612903226,,148.11,4.777741935483871,0.924731182795699,0.8548387096774194,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-14.211023004423748,0.0012982710373152,0.0017080640082871,15.955585371866423,-14.111870237764114,0.0011197841034226,1.2641935483870967,19.991451612903223,79.69016129032258,209.14,
FONTIBON,2022-09-01,22.202716384496384,24.102835157318744,,20.80133333333333,76.13,1.0803333333333334,,128.60500000000002,4.286833333333334,0.9201388888888888,0.2555555555555555,0.9402777777777778,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-11.948127205663964,0.0011115421901933,0.0012008360794721,18.296482264692973,-14.211023004423748,0.0017080640082871,1.3156451612903226,19.961129032258064,77.4908064516129,148.11,
FONTIBON,2022-10-01,18.188944745830824,21.70300773774857,20.38755304101839,20.19661290322581,82.00935483870967,1.1224193548387096,,265.915,8.577903225806452,0.8521505376344087,0.9502688172043012,0.9482526881720432,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-8.117636931472408,0.000511485440909,0.0005741011585945,22.202716384496384,-11.948127205663964,0.0012008360794721,1.0803333333333334,20.80133333333333,76.13,128.60500000000002,
FONTIBON,2022-11-01,19.564311037885584,21.59238731045904,18.644314868804663,19.816666666666663,85.37566666666666,1.0228333333333333,,211.82,7.060666666666666,0.867361111111111,0.9527777777777776,0.9458333333333334,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-6.271113352811618,0.0004374463203887,0.0004474346780376,18.188944745830824,-8.117636931472408,0.0005741011585945,1.1224193548387096,20.19661290322581,82.00935483870967,265.915,
FONTIBON,2022-12-01,21.968756957328385,21.406398454873266,24.602049780380675,19.83967741935484,81.73758064516127,0.9579032258064516,,91.575,2.954032258064516,0.9032258064516128,0.918010752688172,0.9045698924731184,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-0.1022888228744598,0.0009752121872585,0.0009341589000207,19.564311037885584,-6.271113352811618,0.0004474346780376,1.0228333333333333,19.816666666666663,85.37566666666666,211.82,
FONTIBON,2023-01-01,18.53149568414846,20.27087545068246,19.99503546099291,19.343387096774197,81.63354838709678,0.9753225806451612,,199.325,6.429838709677419,0.9475806451612904,0.9475806451612904,0.939516129032258,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,0.4399212408408317,0.0006995194551635,0.0006822571202215,21.968756957328385,-0.1022888228744598,0.0009341589000207,0.9579032258064516,19.83967741935484,81.73758064516127,91.575,
FONTIBON,2023-02-01,26.29157235400007,22.98892514106583,25.154317111459967,20.487500000000004,79.1705357142857,0.9660714285714286,,66.155,2.3626785714285714,0.9397321428571428,0.9479166666666666,0.9508928571428572,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-7.955332184819408,0.0012173866438706,0.0011760824541679,18.53149568414846,0.4399212408408317,0.0006822571202215,0.9753225806451612,19.343387096774197,81.63354838709678,199.325,
FONTIBON,2023-03-01,23.203568769279865,21.061267665228065,30.48064971751412,20.439032258064515,82.9551612903226,0.8837096774193548,,201.53,6.500967741935484,0.9469086021505376,0.9516129032258064,0.8776881720430108,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,0.986365632126752,0.0009933395915449,0.000877823810012,26.29157235400007,-7.955332184819408,0.0011760824541679,0.9660714285714286,20.487500000000004,79.1705357142857,66.155,
