Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip
ENGATIVA,2023-06-01,7.462585034013605,7.912392426850259,10.540199335548172,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8069444444444445,0.8361111111111111,0.8166666666666667,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2023-07-01,7.5504,9.973430656934308,11.21320754716981,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9206989247311828,0.7426075268817205,0.7170698924731183,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2023-08-01,10.968813040345822,14.177003484320558,13.560968316640984,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.771505376344086,0.8696236559139785,0.9395161290322581,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2023-09-01,13.155454449821168,14.680606060606062,14.268085317460319,19.59466666666667,75.409,1.4340000000000002,,139.46,4.648666666666667,0.9166666666666666,0.9041666666666666,0.9479166666666666,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2023-10-01,15.923979748053538,19.08452722063037,11.394135733147177,19.38935483870968,80.40064516129033,0.9116129032258063,,200.76,6.476129032258064,0.9381720430107529,0.9448924731182795,0.9099462365591398,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2023-11-01,14.365848680463262,16.313752122241084,8.937820970757503,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,0.8180555555555555,0.9055555555555557,0.95625,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2023-12-01,18.410412373533283,18.21622807017544,9.324848422301917,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.9193548387096774,0.9166666666666666,0.9240591397849462,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-01-01,19.50361445783133,17.451223241590213,12.80561256529558,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.8790322580645161,0.8716397849462365,0.7298387096774194,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-02-01,,16.385551948051948,10.142137349610064,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.8850574712643678,0.9181034482758621,0.5201149425287356,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-03-01,29.203651685393258,15.127643504531722,14.09880682680859,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.8897849462365591,0.9509408602150538,0.956989247311828,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-04-01,24.001317715959008,20.967627118644067,11.673722917467924,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.8194444444444444,0.8868055555555555,0.70625,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-05-01,8.6580195238625,13.164113475177306,6.112661299531803,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.726478494623656,0.8904569892473118,0.9536290322580646,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-06-01,8.163904505451201,14.131119908727408,6.0169497256356745,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9493055555555556,0.9479166666666665,0.9388888888888889,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-07-01,5.293585303474519,12.121719796377295,10.145138111235537,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.8595430107526882,0.8568548387096775,0.8548387096774193,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-08-01,9.30618846694796,17.19243937232525,7.969186875891583,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.7755376344086021,0.7762096774193548,0.758736559139785,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-09-01,12.941390476406895,16.15300060523078,17.07560407629513,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.8840277777777776,0.8909722222222223,0.825,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-10-01,13.301578843028455,17.262642045454545,8.024220963172805,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.7668010752688172,0.7681451612903225,0.935483870967742,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-11-01,15.98992700729927,22.97521994134897,10.32179675994109,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.6243055555555556,0.5979166666666667,0.6006944444444444,1.0,1.0,1.0,0.0,1.0
ENGATIVA,2024-12-01,16.957406436895,21.163860667634253,13.020029027576197,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.823252688172043,0.8185483870967742,0.9059139784946235,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-01-01,19.646153846153847,16.69630681818182,15.080594900849858,18.848064516129032,79.68354838709678,1.5032258064516129,,23.51,0.7583870967741935,0.946236559139785,0.9489247311827956,0.9435483870967742,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-02-01,27.05271903323263,22.02844175491679,16.965091463414634,19.266896551724138,76.77137931034483,1.3617241379310343,,132.39,4.565172413793103,0.9497126436781608,0.942528735632184,0.9511494252873564,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-03-01,37.47248226950354,17.485714285714284,27.23048433048433,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,0.9502688172043012,0.9435483870967742,0.9475806451612904,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-04-01,18.376392961876835,10.848613138686131,21.872873900293254,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,0.9513888888888888,0.9472222222222222,0.9472222222222222,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-05-01,11.90482269503546,12.647265077138847,12.063892806770095,19.64967741935484,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,0.9583333333333334,0.952956989247312,0.9475806451612904,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-06-01,14.04669603524229,13.158200290275762,10.131049562682216,18.52533333333333,79.155,1.244,,312.54,10.418,0.9569444444444444,0.9527777777777776,0.9458333333333332,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-07-01,,13.93497191011236,11.559142857142856,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,0.956989247311828,0.9408602150537636,0.375,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-08-01,13.948433048433047,12.591845493562232,16.244921316165954,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,0.939516129032258,0.939516129032258,0.9435483870967742,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-09-01,16.853914327917284,16.54246376811594,16.811014492753625,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.9583333333333334,0.9583333333333334,0.9402777777777778,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-10-01,17.105516265912307,16.58637640449438,18.529073033707867,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.956989247311828,0.956989247311828,0.9502688172043012,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-11-01,20.59190404797601,17.179259259259258,18.217536231884058,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9375,0.9583333333333334,0.9263888888888888,1.0,1.0,1.0,0.0,1.0
FONTIBON,2020-12-01,21.070424597364568,18.91654571843251,18.65878084179971,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9260752688172044,0.9260752688172044,0.918010752688172,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-01-01,18.7778603268945,,17.479357798165136,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.2163978494623656,0.8790322580645161,0.9045698924731184,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-02-01,19.87007874015748,,,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.6220238095238095,0.6651785714285714,0.9449404761904762,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-03-01,21.42385185185185,17.371742313323573,15.663836017569546,20.80209677419355,77.71564516129033,0.915483870967742,,133.64,4.310967741935484,0.918010752688172,0.918010752688172,0.5504032258064516,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-04-01,14.203958944281526,12.92925045703839,14.06965265082267,20.902833333333334,79.28016666666667,1.1191666666666666,,191.43,6.381,0.7597222222222222,0.7597222222222222,0.8354166666666667,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-05-01,12.296,,,20.941129032258065,77.95629032258066,1.3043548387096773,,77.845,2.5111290322580646,0.6384408602150538,0.6397849462365591,0.7190860215053764,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-06-01,12.814032496307238,14.546355685131196,12.65872093023256,19.922666666666665,80.156,1.2965,,200.82,6.694,0.5881944444444444,0.9555555555555556,0.83125,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-07-01,12.712418498028384,15.897628825382538,11.508513708513709,20.30483870967742,74.79322580645162,1.7764516129032262,,59.14,1.907741935483871,0.9482526881720431,0.9314516129032258,0.821236559139785,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-08-01,17.84871969048112,20.009795313342224,15.964123376623377,21.20306451612903,71.47596774193548,1.4167741935483873,,70.325,2.2685483870967746,0.944220430107527,0.8279569892473119,0.8924731182795699,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-09-01,18.692518595211382,21.950313595236395,16.893093093093093,21.279333333333334,70.01966666666667,1.4666666666666666,,131.505,4.3835,0.9291666666666667,0.925,0.9437499999999999,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-10-01,19.429731031995672,21.486931818181816,16.788668555240793,21.865483870967747,73.87774193548387,0.950967741935484,,84.555,2.7275806451612903,0.946236559139785,0.9489247311827956,0.9495967741935485,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-11-01,21.70343792749658,19.497393960299085,16.349344978165938,21.352666666666664,75.71633333333334,0.9481666666666668,,97.4,3.2466666666666666,0.93125,0.9541666666666668,0.95,1.0,1.0,1.0,0.0,1.0
FONTIBON,2021-12-01,23.49109053747903,18.499888206480378,15.846423357664232,21.65774193548387,75.90532258064516,1.030483870967742,,88.355,2.850161290322581,0.918010752688172,0.9206989247311828,0.9206989247311828,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-01-01,23.99212646166239,19.011433752629223,18.4680790960452,21.322903225806453,72.23887096774195,1.141774193548387,,78.78,2.541290322580645,0.8877688172043011,0.9516129032258064,0.9166666666666667,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-02-01,27.917691849727838,24.225471698113207,,21.138035714285714,75.53464285714287,0.87625,,161.98000000000002,5.785,0.8288690476190477,0.3258928571428571,0.9546130952380952,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-03-01,25.85276444397035,22.174104912153453,,20.740483870967736,80.84096774193549,0.9201612903225806,,229.48499999999999,7.402741935483871,0.9469086021505377,0.0120967741935483,0.9563172043010753,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-04-01,21.91558461227787,21.62154416030705,15.834575260804767,20.738,80.98783333333333,1.1161666666666665,,270.43,9.014333333333333,0.9298611111111111,0.9319444444444444,0.9076388888888889,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-05-01,15.866686332222553,18.206471494607086,11.830647482014388,20.414354838709677,81.29483870967742,1.167741935483871,,265.89,8.57709677419355,0.9489247311827957,0.9341397849462364,0.9146505376344085,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-06-01,17.515236652628133,19.84322533136966,12.525730994152047,19.691166666666668,81.93599999999999,1.0764999999999998,,192.51999999999998,6.417333333333334,0.9430555555555556,0.95,0.9465277777777779,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-07-01,15.955585371866425,17.604099236799968,13.692587209302326,19.991451612903226,79.69016129032258,1.2641935483870967,,209.14,6.7464516129032255,0.9321236559139785,0.9247311827956988,0.9455645161290325,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-08-01,18.296482264692973,20.23119331500109,19.071069182389937,19.961129032258064,77.4908064516129,1.3156451612903226,,148.11,4.777741935483871,0.924731182795699,0.8548387096774194,0.9516129032258065,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-09-01,22.202716384496384,24.102835157318744,,20.801333333333332,76.13,1.0803333333333334,,128.60500000000002,4.286833333333334,0.9201388888888888,0.2555555555555555,0.9402777777777778,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-10-01,18.188944745830824,21.70300773774857,20.38755304101839,20.19661290322581,82.00935483870967,1.1224193548387096,,265.915,8.577903225806452,0.8521505376344087,0.9502688172043012,0.9482526881720431,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-11-01,19.564311037885584,21.59238731045904,18.644314868804663,19.816666666666666,85.37566666666666,1.0228333333333333,,211.82,7.060666666666666,0.867361111111111,0.9527777777777776,0.9458333333333334,1.0,1.0,1.0,0.0,1.0
FONTIBON,2022-12-01,21.968756957328385,21.406398454873262,24.602049780380675,19.83967741935484,81.73758064516127,0.9579032258064516,,91.575,2.954032258064516,0.9032258064516129,0.918010752688172,0.9045698924731183,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-01-01,18.53149568414846,20.27087545068246,19.99503546099291,19.343387096774194,81.63354838709678,0.9753225806451612,,199.325,6.429838709677419,0.9475806451612903,0.9475806451612904,0.939516129032258,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-02-01,26.29157235400007,22.98892514106583,25.154317111459967,20.487500000000004,79.1705357142857,0.9660714285714286,,66.155,2.3626785714285714,0.9397321428571429,0.9479166666666666,0.9508928571428571,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-03-01,23.203568769279862,21.061267665228062,30.48064971751412,20.439032258064515,82.9551612903226,0.8837096774193548,,201.53,6.500967741935484,0.9469086021505377,0.9516129032258064,0.8776881720430108,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-04-01,19.54676599158502,20.637778925131922,,20.387166666666666,83.339,1.026333333333333,,214.26,7.1419999999999995,0.9479166666666667,0.6611111111111111,0.9458333333333333,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-05-01,16.16712187900128,19.093691646663878,,20.915,81.98193548387097,1.2701612903225805,,186.25,6.008064516129032,0.92002688172043,0.5349462365591398,0.9502688172043011,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-06-01,11.953009689876062,14.87608625,,20.131166666666665,79.69266666666667,1.7506666666666666,,123.13,4.104333333333333,0.8784722222222222,0.1416666666666666,0.8513888888888889,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-07-01,14.321291621589133,16.955473182624115,,20.71483870967742,77.74854838709678,1.6716129032258065,,130.345,4.204677419354839,0.9469086021505377,0.075268817204301,0.9495967741935484,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-08-01,18.258569030091696,19.739986202601973,,21.24467741935484,73.75096774193548,1.5380645161290323,,121.66999999999999,3.9248387096774193,0.9422043010752688,,0.946236559139785,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-09-01,22.217708687331196,23.67943471237858,,22.045833333333334,71.80866666666667,1.4053333333333333,,118.595,3.953166666666667,0.945138888888889,,0.9291666666666666,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-10-01,19.966029188813998,24.733666561298136,,21.59193548387097,78.065,0.9483870967741934,,197.22,6.361935483870967,0.944220430107527,0.6223118279569892,0.9435483870967742,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-11-01,20.041067257069137,22.210061627102128,14.430232558139537,21.15983333333333,79.9895,1.0395,,180.135,6.0045,0.9458333333333334,0.8958333333333334,0.9409722222222222,1.0,1.0,1.0,0.0,1.0
FONTIBON,2023-12-01,24.5686676237762,22.537227034120736,14.156111929307803,21.518709677419356,78.97112903225806,0.9980645161290322,,125.095,4.035322580645161,0.8299731182795699,0.9126344086021504,0.8541666666666667,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-01-01,26.204568862785152,22.42997424128327,18.69661971830985,22.37225806451613,69.49645161290323,1.1646774193548388,,26.465,0.8537096774193548,0.9522849462365591,0.9543010752688172,0.9220430107526882,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-02-01,26.247609826452926,21.562178331916044,14.311332312404287,22.743620689655174,73.05413793103448,1.2101724137931034,,90.89500000000001,3.134310344827586,0.9245689655172413,0.9382183908045976,0.9346264367816093,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-03-01,35.01060519676593,24.321233277812226,21.07852062588905,23.543064516129032,70.11258064516129,1.136290322580645,,79.965,2.5795161290322577,0.944220430107527,0.9448924731182796,0.9536290322580646,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-04-01,27.352730315493723,26.875638809519202,18.522254758418743,22.408166666666666,76.00800000000001,0.966,,245.18,8.172666666666666,0.9472222222222222,0.9486111111111112,0.9548611111111112,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-05-01,15.989955910516235,19.608771548602057,7.668926553672317,21.394354838709674,83.19677419354838,1.159516129032258,,360.305,11.622741935483871,0.9475806451612903,0.9516129032258064,0.926747311827957,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-06-01,13.890394409719077,19.38824224989949,7.936310395314788,20.70883333333333,82.4705,1.2726666666666666,,265.92,8.864,0.9472222222222222,0.9486111111111112,0.8784722222222222,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-07-01,11.020274961719206,18.302078675321553,9.26949152542373,20.301290322580645,80.58467741935483,1.7080645161290327,,117.03,3.775161290322581,0.9495967741935484,0.9516129032258064,0.907258064516129,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-08-01,19.647978606041143,24.013437375666427,15.40394366197183,21.011612903225807,74.62741935483871,1.4606451612903228,,62.30499999999999,2.0098387096774193,0.9529569892473118,0.9543010752688172,0.9516129032258066,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-09-01,19.38701763938517,23.015919230700867,17.586569343065694,22.100166666666667,70.57166666666666,1.3843333333333334,,85.955,2.865166666666666,0.9319444444444444,0.9513888888888888,0.9222222222222223,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-10-01,17.196739130434782,21.595703703703705,17.586901408450704,21.48548387096774,76.80596774193549,1.0862903225806453,,169.78,5.476774193548387,0.790994623655914,0.9543010752688172,0.7829301075268817,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-11-01,16.41267104760351,24.495468837619164,11.093421052631578,20.635666666666665,82.92283333333333,0.9970000000000001,,192.665,6.422166666666667,0.9312499999999999,0.95,0.9479166666666667,1.0,1.0,1.0,0.0,1.0
FONTIBON,2024-12-01,19.99099700838245,22.48754673494968,15.055589123867067,21.102096774193548,81.01419354838708,0.9287096774193548,,171.2,5.522580645161291,0.9166666666666666,0.8897849462365591,0.9240591397849462,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-01-01,23.64844192634561,17.867042253521127,21.17669491525424,18.848064516129032,79.68354838709678,1.5032258064516129,,23.51,0.7583870967741935,0.9543010752688172,0.9516129032258064,0.9489247311827956,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-02-01,28.85090361445783,22.743543543543545,20.39036144578313,19.266896551724138,76.77137931034483,1.3617241379310343,,132.39,4.565172413793103,0.956896551724138,0.9540229885057472,0.9540229885057472,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-03-01,38.65169971671388,18.68236953455571,29.263366336633663,19.381612903225808,80.22322580645161,1.0503225806451613,,106.01,3.419677419354839,0.952956989247312,0.9502688172043012,0.9489247311827956,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-04-01,18.430088495575223,15.013642960812772,21.87973760932945,19.68166666666667,79.98333333333333,0.8903333333333333,,156.11,5.203666666666667,0.9569444444444444,0.9527777777777776,0.9416666666666668,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-05-01,12.915254237288137,17.10646976090014,11.449295774647888,19.64967741935484,78.75709677419356,1.1441935483870966,,140.88,4.5445161290322575,0.9556451612903226,0.9543010752688172,0.9516129032258064,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-06-01,15.013762811127378,16.472992700729925,,18.52533333333333,79.155,1.244,,312.54,10.418,0.9513888888888888,0.6111111111111112,0.9486111111111112,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-07-01,16.473541963015645,16.820956399437414,13.584117647058823,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,0.9556451612903226,0.913978494623656,0.9448924731182796,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-08-01,16.47157001414427,16.175386779184247,16.47918424753868,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,0.9556451612903226,0.9556451612903226,0.9502688172043012,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-09-01,18.303571428571427,19.423460410557183,19.125766871165645,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.9472222222222222,0.9055555555555556,0.9333333333333332,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-10-01,18.043661971830986,18.06332863187588,20.170524691358025,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.952956989247312,0.8709677419354839,0.9543010752688172,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-11-01,23.7014598540146,18.027007299270075,17.664139941690962,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9513888888888888,0.9527777777777776,0.9513888888888888,1.0,1.0,1.0,0.0,1.0
KENNEDY,2020-12-01,25.46696035242291,18.723364485981307,21.59093567251462,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.8629032258064516,0.9193548387096774,0.9153225806451613,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-01-01,22.07692307692308,18.709014084507043,21.411637931034484,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.9543010752688172,0.935483870967742,0.9435483870967742,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-02-01,24.52280701754385,19.522115384615383,21.708038585209003,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.9285714285714286,0.925595238095238,0.9330357142857144,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-03-01,25.095778748180493,21.6704802259887,19.67012987012987,18.69483870967742,79.48903225806451,0.9319354838709678,,132.12,4.261935483870968,0.9516129032258064,0.9314516129032258,0.9233870967741936,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-04-01,19.619823788546256,17.520262390670553,,19.200333333333333,79.31633333333333,0.9443333333333334,,176.72,5.890666666666666,0.9527777777777776,0.6722222222222223,0.9458333333333332,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-05-01,14.54644012944984,16.324473257698543,13.524306688417616,19.156774193548387,78.49290322580646,1.1796774193548387,,53.85,1.7370967741935484,0.8293010752688172,0.8239247311827957,0.8306451612903226,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-06-01,,18.06495867768595,,18.355666666666664,79.12733333333334,1.1006666666666665,,196.89,6.563,0.8402777777777778,0.7041666666666667,0.6958333333333333,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-07-01,10.61890694239291,16.456592592592592,,18.631612903225808,75.01322580645162,1.6390322580645162,,57.61,1.8583870967741936,0.907258064516129,0.6612903225806451,0.9099462365591398,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-08-01,19.025633802816905,20.51237553342817,13.475892857142856,19.18290322580645,73.33967741935484,1.2638709677419355,,71.11,2.293870967741936,0.9448924731182796,0.9032258064516128,0.9543010752688172,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-09-01,19.35422740524781,23.80439238653001,14.88619676945668,19.143,72.27333333333333,1.2813333333333332,,145.0,4.833333333333333,0.9486111111111112,0.9458333333333332,0.9527777777777776,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-10-01,22.58333333333333,24.56443812233286,14.642938659058489,19.622903225806454,76.90709677419355,0.8551612903225807,,96.44,3.110967741935484,0.9448924731182796,0.9422043010752688,0.9516129032258064,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-11-01,24.22235123367199,20.95491923641704,13.39766423357664,19.259666666666664,77.90433333333334,0.9016666666666668,,86.48,2.8826666666666667,0.9458333333333332,0.9513888888888888,0.9569444444444444,1.0,1.0,1.0,0.0,1.0
KENNEDY,2021-12-01,26.19855072463768,19.824415204678363,12.354319180087847,19.739032258064515,76.7441935483871,1.0374193548387096,,65.48,2.112258064516129,0.9193548387096774,0.918010752688172,0.9274193548387096,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-01-01,23.76096181046676,19.47496443812233,14.192592592592591,19.448709677419355,71.82548387096774,1.1783870967741936,,57.49,1.854516129032258,0.9448924731182796,0.9435483870967742,0.9502688172043012,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-02-01,26.77433070866142,18.884458398744112,15.50235849056604,19.290714285714284,75.20714285714287,0.8960714285714285,,131.69,4.703214285714286,0.9479166666666666,0.9464285714285714,0.9449404761904762,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-03-01,26.14205344585092,18.25593705293276,11.888793103448275,18.86483870967741,81.53903225806452,0.8858064516129033,,199.88,6.447741935483871,0.939516129032258,0.935483870967742,0.9556451612903226,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-04-01,20.91266375545852,17.13967551622419,,18.88,81.47,0.995,,260.12,8.670666666666667,0.9416666666666668,0.5319444444444444,0.9541666666666668,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-05-01,16.393777134587555,18.140793201133143,,18.71741935483871,80.96806451612903,0.9874193548387096,,319.0,10.290322580645162,0.9489247311827956,0.4462365591397849,0.928763440860215,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-06-01,18.20581039755352,19.91955882352941,,17.939666666666668,81.945,0.9073333333333332,,207.29,6.909666666666666,0.9444444444444444,,0.9083333333333332,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-07-01,15.488732394366195,19.37049645390071,,18.19483870967742,79.52129032258064,1.1383870967741936,,228.31,7.36483870967742,0.9475806451612904,0.592741935483871,0.9543010752688172,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-08-01,,,,18.116774193548387,77.78548387096774,1.2158064516129032,,162.59,5.24483870967742,0.4690860215053763,0.4690860215053763,0.4731182795698925,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-09-01,,,,18.666,78.09733333333334,1.0056666666666667,,135.09,4.503,0.2666666666666666,0.2680555555555555,0.2680555555555555,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-10-01,17.76280400572246,23.774857954545453,15.926099290780142,18.324193548387097,83.24870967741936,1.0612903225806452,,252.6,8.148387096774194,0.946236559139785,0.9475806451612904,0.939516129032258,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-11-01,19.80396825396825,20.997510980966325,15.608491947291364,17.981333333333332,87.00733333333332,0.9713333333333334,,179.19,5.973,0.9486111111111112,0.9486111111111112,0.875,1.0,1.0,1.0,0.0,1.0
KENNEDY,2022-12-01,29.551090342679128,21.994598540145983,18.95379008746356,18.003548387096775,82.19999999999999,0.9396774193548388,,70.75,2.282258064516129,0.9206989247311828,0.922043010752688,0.8629032258064516,1.0,1.0,1.0,0.0,1.0
KENNEDY,2023-01-01,24.55767511177348,20.186206896551724,17.782372881355933,17.54,82.15516129032258,0.9661290322580643,,181.32,5.849032258064516,0.896505376344086,0.793010752688172,0.9018817204301076,1.0,1.0,1.0,0.0,1.0
