fecha,origen,destino,estado,motivo
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\NO2\fig_hbm_serie_obs_vs_pred_no2.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_serie_obs_vs_pred_no2_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\NO2\fig_hbm_superficie_central_mensual_no2.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_superficie_central_mensual_no2_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\O3\fig_hbm_ancho_intervalo_mensual_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_ancho_intervalo_mensual_o3_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\O3\fig_hbm_auditoria_flags_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_auditoria_flags_o3_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\O3\fig_hbm_metricas_promedio_folds_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_metricas_promedio_folds_o3_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\O3\fig_hbm_obs_vs_pred_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_obs_vs_pred_o3_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\O3\fig_hbm_residuos_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_residuos_o3_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\O3\fig_hbm_residuos_por_fold_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_residuos_por_fold_o3_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\O3\fig_hbm_resumen_estaciones_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_resumen_estaciones_o3_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\O3\fig_hbm_serie_obs_vs_pred_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_serie_obs_vs_pred_o3_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\O3\fig_hbm_superficie_central_mensual_o3.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_superficie_central_mensual_o3_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\PM25\fig_hbm_ancho_intervalo_mensual_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_ancho_intervalo_mensual_pm25_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\PM25\fig_hbm_auditoria_flags_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_auditoria_flags_pm25_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\PM25\fig_hbm_metricas_promedio_folds_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_metricas_promedio_folds_pm25_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\PM25\fig_hbm_obs_vs_pred_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_obs_vs_pred_pm25_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\PM25\fig_hbm_residuos_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_residuos_pm25_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\PM25\fig_hbm_residuos_por_fold_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_residuos_por_fold_pm25_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\PM25\fig_hbm_resumen_estaciones_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_resumen_estaciones_pm25_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\PM25\fig_hbm_serie_obs_vs_pred_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_serie_obs_vs_pred_pm25_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\06_trazabilidad_archivos\04_hbm\PM25\fig_hbm_superficie_central_mensual_pm25.png,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\03_resultados_figuras\capitulo_5_5_sensibilidad\fig_hbm_superficie_central_mensual_pm25_copy.png,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\03_tablas\tablas_benmap_base\corrida_base_participacion_localidad_sin_sumapaz.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\corrida_base\corrida_base_participacion_localidad_sin_sumapaz.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\01_insumos_resultados\benmap_base\corrida_base_por_localidad_top.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\corrida_base\corrida_base_por_localidad_top.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\01_insumos_resultados\benmap_base\impactos_sanitarios_por_celda.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\corrida_base\impactos_sanitarios_por_celda.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\01_insumos_resultados\benmap_base\impactos_sanitarios_resumen.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\corrida_base\impactos_sanitarios_resumen.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\01_insumos_resultados\benmap_base\valoracion_economica_por_celda_cop.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\corrida_base\valoracion_economica_por_celda_cop.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\percentiles_hbm\sensibilidad_hbm_por_celda.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_hbm\sensibilidad_hbm_por_celda.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\percentiles_hbm\sensibilidad_hbm_resumen.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_hbm\sensibilidad_hbm_resumen.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\percentiles_hbm\sensibilidad_hbm_resumen_comparado_p50.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_hbm\sensibilidad_hbm_resumen_comparado_p50.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\percentiles_hbm\superficies_anuales_percentiles_hbm.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_hbm\superficies_anuales_percentiles_hbm.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\percentiles_hbm\superficies_anuales_percentiles_hbm_resumen.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_hbm\superficies_anuales_percentiles_hbm_resumen.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\clima\escenarios_climaticos_parametros.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_climatica\escenarios_climaticos_parametros.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\clima\sensibilidad_climatica_por_celda.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_climatica\sensibilidad_climatica_por_celda.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\clima\sensibilidad_climatica_resumen.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_climatica\sensibilidad_climatica_resumen.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\clima\sensibilidad_climatica_resumen_comparado_central.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_climatica\sensibilidad_climatica_resumen_comparado_central.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\beta\escenarios_beta.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_beta\escenarios_beta.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\beta\escenarios_beta_resumen.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_beta\escenarios_beta_resumen.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\beta\sensibilidad_beta_por_celda.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_beta\sensibilidad_beta_por_celda.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\beta\sensibilidad_beta_resumen.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_beta\sensibilidad_beta_resumen.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\beta\sensibilidad_beta_resumen_comparado_central.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_beta\sensibilidad_beta_resumen_comparado_central.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\function_cr,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_funcion_cr,NO_EXISTE,Carpeta no encontrada
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\valoracion\escenarios_valoracion.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_valoracion\escenarios_valoracion.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\valoracion\escenarios_valoracion_resumen.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_valoracion\escenarios_valoracion_resumen.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\valoracion\sensibilidad_valoracion_por_celda.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_valoracion\sensibilidad_valoracion_por_celda.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\valoracion\sensibilidad_valoracion_resumen.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_valoracion\sensibilidad_valoracion_resumen.csv,COPIADO,
2026-04-28 22:42:25,D:\TRABAJO DE GRADO BEN-MAP\SALIDAS_SENSIBILIDAD\04_sensibilidad\valoracion\sensibilidad_valoracion_resumen_comparado_central.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\sensibilidad_valoracion\sensibilidad_valoracion_resumen_comparado_central.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\BASES DE DATOS\PANEL AMBIENTAL INTEGRADO\grid_3km_idw_mensual_2020_2024.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\validacion_idw\grid_3km_idw_mensual_2020_2024.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\validacion_idw\grid_3km_idw_mensual_2020_2024.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\validacion_idw\grid_3km_idw_mensual_2020_2024_copy.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\01_validacion_interpolacion\validacion_idw_metricas_globales.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\validacion_idw\validacion_idw_metricas_globales.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\01_validacion_interpolacion\validacion_idw_metricas_globales.xlsx,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\validacion_idw\validacion_idw_metricas_globales.xlsx,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\RESULTADOS_FINALES\01_validacion_interpolacion\validacion_idw_predicciones_leave_one_out.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\validacion_idw\validacion_idw_predicciones_leave_one_out.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\.venv\Lib\site-packages\libpysal\examples\georgia\georgia_BS_F_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_BS_F_listwise.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\.venv\Lib\site-packages\libpysal\examples\georgia\georgia_BS_NN_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_BS_NN_listwise.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\.venv\Lib\site-packages\libpysal\examples\georgia\georgia_GS_F_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_GS_F_listwise.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\.venv\Lib\site-packages\libpysal\examples\georgia\georgia_GS_NN_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_GS_NN_listwise.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\.venv\Lib\site-packages\libpysal\examples\tokyo\tokyo_BS_F_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_BS_F_listwise.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\.venv\Lib\site-packages\libpysal\examples\tokyo\tokyo_BS_NN_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_BS_NN_listwise.csv,COPIADO,
2026-04-28 22:42:27,D:\TRABAJO DE GRADO BEN-MAP\.venv\Lib\site-packages\libpysal\examples\tokyo\tokyo_BS_NN_OFF_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_BS_NN_OFF_listwise.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\.venv\Lib\site-packages\libpysal\examples\tokyo\tokyo_GS_F_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_GS_F_listwise.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\.venv\Lib\site-packages\libpysal\examples\tokyo\tokyo_GS_NN_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_GS_NN_listwise.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_BS_F_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_BS_F_listwise_copy.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_BS_NN_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_BS_NN_listwise_copy.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_GS_F_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_GS_F_listwise_copy.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_GS_NN_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\georgia_GS_NN_listwise_copy.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_BS_F_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_BS_F_listwise_copy.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_BS_NN_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_BS_NN_listwise_copy.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_BS_NN_OFF_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_BS_NN_OFF_listwise_copy.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_GS_F_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_GS_F_listwise_copy.csv,COPIADO,
2026-04-28 22:42:28,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_GS_NN_listwise.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\04_resultados_tablas\metricas_hbm\tokyo_GS_NN_listwise_copy.csv,COPIADO,
2026-04-28 22:42:29,D:\TRABAJO DE GRADO BEN-MAP\BASES DE DATOS\PANEL AMBIENTAL INTEGRADO\panel_ambiental_mensual_2020_2024.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_ambiental_mensual_2020_2024.csv,COPIADO,
2026-04-28 22:42:29,D:\TRABAJO DE GRADO BEN-MAP\BASES DE DATOS\PANEL AMBIENTAL INTEGRADO\panel_NO2_con_termi_AD.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_NO2_con_termi_AD.csv,COPIADO,
2026-04-28 22:42:29,D:\TRABAJO DE GRADO BEN-MAP\BASES DE DATOS\PANEL AMBIENTAL INTEGRADO\panel_O3_con_termi_AD.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_O3_con_termi_AD.csv,COPIADO,
2026-04-28 22:42:29,D:\TRABAJO DE GRADO BEN-MAP\BASES DE DATOS\PANEL AMBIENTAL INTEGRADO\panel_PM25_modelo_AD_listo.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_PM25_modelo_AD_listo.csv,COPIADO,
2026-04-28 22:42:29,D:\TRABAJO DE GRADO BEN-MAP\CODIGO\panel_ambiental_mensual_2020_2024_coords_corregidas.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_ambiental_mensual_2020_2024_coords_corregidas.csv,COPIADO,
2026-04-28 22:42:29,D:\TRABAJO DE GRADO BEN-MAP\CODIGO\HBM_OUT\HBM_panel_PM25.parquet,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\HBM_panel_PM25.parquet,COPIADO,
2026-04-28 22:42:29,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\HBM_panel_PM25.parquet,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\HBM_panel_PM25_copy.parquet,COPIADO,
2026-04-28 22:42:30,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_ambiental_mensual_2020_2024.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_ambiental_mensual_2020_2024_copy.csv,COPIADO,
2026-04-28 22:42:30,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_ambiental_mensual_2020_2024_coords_corregidas.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_ambiental_mensual_2020_2024_coords_corregidas_copy.csv,COPIADO,
2026-04-28 22:42:30,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_NO2_con_termi_AD.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_NO2_con_termi_AD_copy.csv,COPIADO,
2026-04-28 22:42:30,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_O3_con_termi_AD.csv,D:\TRABAJO DE GRADO BEN-MAP\GITHUB\Analisis_sensibilidad\01_datos_procesados\panel_ambiental\panel_O3_con_termi_AD_copy.csv,COPIADO,
