cell_id,year,endpoint_code,age_group,incidence_rate,count_basis_citywide_2026,population_basis_citywide_2026,incidence_source,incidence_method
467,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
468,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
469,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
470,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
471,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
472,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
473,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
474,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
475,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
476,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
477,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
478,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
479,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
480,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
481,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
482,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
483,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
484,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
485,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
486,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
487,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
488,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
503,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
504,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
505,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
506,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
507,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
508,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
509,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
513,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
514,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
515,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
516,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
517,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
518,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
519,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
520,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
521,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
522,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
523,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
524,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
525,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
526,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
527,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
528,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
529,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
530,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
531,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
546,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
547,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
555,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
556,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
559,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
560,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
561,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
562,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
563,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
564,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
565,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
566,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
567,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
568,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
569,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
570,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
571,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
572,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
573,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
601,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
602,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
603,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
604,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
605,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
606,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
607,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
608,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
609,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
610,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
611,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
612,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
613,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
614,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
643,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
644,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
645,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
646,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
647,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
648,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
649,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
650,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
651,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
652,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
653,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
654,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
655,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
686,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
687,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
688,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
689,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
690,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
691,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
692,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
693,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
694,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
695,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
696,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
729,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
730,2026,def_J,ALL,0.00013204244815916944,2120,16055443,Bogota_panel_mortalidad_2020_2024,citywide_uniform_rate_provisional_robust
