run_id,pollutant,endpoint_group,endpoint,start_age,end_age,cell_id,Row,Column,concentration_baseline,concentration_control,delta_concentration,population_target,incidence_target,beta,beta_se,economic_method,valuation_parameter_name,valuation_value_fixed,climate_scenario,climate_multiplier,climate_note,concentration_baseline_clim,concentration_control_clim,delta_concentration_clim,rr,af_avoided,baseline_cases,avoided_cases,valuation_value_used_usd_2015,economic_value_usd_2015,economic_value_cop_2015
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,132,10,4,14.457375794375452,13.011638214937909,1.4457375794375444,82710,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.180244584094226,13.662220125684804,1.5180244584094211,1.0050586653598417,0.005033204064790131,13.790627037,0.06941104005863308,11232.0,779.6248019385667,2162234.814440479
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,173,10,5,14.474983700569984,13.027485330512985,1.4474983700569997,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,14.040734189552884,12.636660770597596,1.4040734189552886,1.0046780481059199,0.0046562658701851944,14.7355125819,0.06861246431478549,11232.0,770.6551991836706,2137358.2490719673
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,173,10,5,14.474983700569984,13.027485330512985,1.4474983700569997,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.474983700569984,13.027485330512985,1.4474983700569997,1.0048230783609828,0.004799927932437553,14.7355125819,0.07072939844064682,11232.0,794.4326032853451,2203303.2149296743
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,173,10,5,14.474983700569984,13.027485330512985,1.4474983700569997,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.198732885598485,13.678859597038635,1.5198732885598503,1.0050648419783268,0.005039318625808531,14.7355125819,0.07425694301480462,11232.0,834.0539839422855,2313190.340685053
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,214,10,6,14.00333279068847,12.602999511619624,1.4003332790688443,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.583232806967816,12.224909526271034,1.3583232806967818,1.0045252748560618,0.004504888995162659,14.7355125819,0.06638184846828221,11232.0,745.6009219957458,2067871.965090661
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,214,10,6,14.00333279068847,12.602999511619624,1.4003332790688443,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.00333279068847,12.602999511619624,1.400333279068846,1.004665557800032,0.0046438914560269495,14.7355125819,0.06843012097926303,11232.0,768.6071188390823,2131678.041601876
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,214,10,6,14.00333279068847,12.602999511619624,1.4003332790688443,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,14.703499430222895,13.233149487200606,1.4703499430222884,1.004899406242781,0.004875519094094449,14.7355125819,0.07184327295432245,11232.0,806.9436418229498,2238001.7045410234
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,255,10,7,13.851712063738953,12.466540857365056,1.3851712063738937,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.436160701826784,12.092544631644104,1.34361607018268,1.004476168062598,0.004456221267281513,14.7353458472,0.06566396154504096,11232.0,737.5376160739002,2045508.9505478367
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,255,10,7,13.851712063738953,12.466540857365056,1.3851712063738937,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,13.851712063738953,12.466540857365056,1.3851712063738972,1.0046149252081278,0.004593725508479474,14.7353458472,0.06769013409454971,11232.0,760.2955861499823,2108626.5874959454
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,255,10,7,13.851712063738953,12.466540857365056,1.3851712063738937,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,14.544297666925901,13.089867900233308,1.4544297666925932,1.0048462297136458,0.004822857040551187,14.7353458472,0.07106646646412522,11232.0,798.2185513250545,2213803.2768014455
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,296,10,8,14.353180205824035,12.917862185241637,1.435318020582402,88049,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.922584799649314,12.530326319684388,1.3922584799649265,1.0046385923031769,0.004617175110247951,14.6808236003,0.06778393332524588,11232.0,761.3491391091617,2111548.5428795223
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,296,10,8,14.353180205824035,12.917862185241637,1.435318020582402,88049,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.353180205824035,12.917862185241637,1.4353180205823985,1.0047823964285927,0.0047596339720831216,14.6808236003,0.06987534674614752,11232.0,784.839894652729,2176698.509026718
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,296,10,8,14.353180205824035,12.917862185241637,1.435318020582402,88049,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.070839216115237,13.56375529450372,1.5070839216115175,1.0050221157149517,0.004997020101770722,14.6808236003,0.07336037064124912,11232.0,823.98368304251,2285261.0660605887
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,337,10,9,14.451706260400025,13.006535634360024,1.4451706260400012,12381,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,14.018155072588023,12.616339565329223,1.4018155072587994,1.0046705077255897,0.004648795490337476,2.0643423207000002,0.00959670527098296,11232.0,107.7901936036806,298948.5566462559
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,337,10,9,14.451706260400025,13.006535634360024,1.4451706260400012,12381,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.451706260400025,13.006535634360024,1.4451706260400012,1.00481530365176,0.004792227620598499,2.0643423207000002,0.009892798287628946,11232.0,111.11591036664832,308172.19928817346
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,337,10,9,14.451706260400025,13.006535634360024,1.4451706260400012,12381,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.174291573420026,13.656862416078026,1.5174291573420007,1.0050566765710718,0.005031235241701459,2.0643423207000002,0.010386191834841617,11232.0,116.65770668894105,323541.98346230976
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,133,11,4,14.13019366907388,12.717174302166493,1.41301936690739,71305,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.706287859001662,12.335659073101498,1.3706287859001645,1.00456636429528,0.004545607395966655,11.8890177835,0.05404280716745669,11232.0,607.0088101048735,1683496.4442091594
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,133,11,4,14.13019366907388,12.717174302166493,1.41301936690739,71305,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.13019366907388,12.717174302166493,1.4130193669073865,1.0047079239890968,0.004685863300853188,11.8890177835,0.055710312114893565,11232.0,625.7382256744845,1735441.1672323854
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,133,11,4,14.13019366907388,12.717174302166493,1.41301936690739,71305,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,14.836703352527573,13.353033017274818,1.4836703352527554,1.0049439011425283,0.004919579229156645,11.8890177835,0.05848896494278058,11232.0,656.9480542373115,1821999.4420633866
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,174,11,5,14.517799158446284,13.066019242601657,1.451779915844627,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,14.082265183692895,12.674038665323607,1.408226518369288,1.0046919176841036,0.004670006398497684,14.7355125819,0.06881493804261613,11232.0,772.9293840946643,2143665.541729665
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,174,11,5,14.517799158446284,13.066019242601657,1.451779915844627,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.517799158446284,13.066019242601657,1.451779915844627,1.00483737896231,0.004814091377955632,14.7355125819,0.07093810407028152,11232.0,796.776784917402,2209804.63859347
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,174,11,5,14.517799158446284,13.066019242601657,1.451779915844627,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.243689116368598,13.71932020473174,1.5243689116368575,1.0050798612278726,0.00505418666101487,14.7355125819,0.07447603113465577,11232.0,836.5147817044536,2320015.191022583
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,215,11,6,14.744613554219285,13.270152198797357,1.47446135542193,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,14.302275147592706,12.872047632833436,1.4302275147592702,1.0047653948089066,0.004742793525261524,14.7353458472,0.06988670287658945,11232.0,784.9674467098527,2177052.2657285067
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,215,11,6,14.744613554219285,13.270152198797357,1.47446135542193,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.744613554219285,13.270152198797357,1.4744613554219281,1.0049131396283657,0.0048891187055059016,14.7353458472,0.07204285501364423,11232.0,809.1853475132519,2244218.918353678
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,215,11,6,14.744613554219285,13.270152198797357,1.47446135542193,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.48184423193025,13.933659808737225,1.5481844231930246,1.0051594292734942,0.005132946200607447,14.7353458472,0.07563573748102195,11232.0,849.5406033868386,2356141.39565116
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,256,11,7,14.039881224745864,12.635893102271275,1.403988122474587,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.618684788003488,12.256816309203137,1.3618684788003517,1.0045371124912248,0.004516620077851585,14.7353458472,0.06655395890755049,11232.0,747.534066449607,2073233.4059133336
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,256,11,7,14.039881224745864,12.635893102271275,1.403988122474587,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.039881224745864,12.635893102271275,1.4039881224745887,1.0046777632541124,0.004655983664813457,14.7353458472,0.06860752955994,11232.0,770.5997720172461,2137204.5257057906
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,256,11,7,14.039881224745864,12.635893102271275,1.403988122474587,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,14.741875285983157,13.26768775738484,1.4741875285983177,1.0049122249564788,0.004888212954809679,14.7353458472,0.07202950846388403,11232.0,809.0354390663455,2243803.1577697746
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,297,11,8,14.38365324314934,12.945287918834406,1.438365324314935,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.952143645854859,12.556929281269374,1.3952143645854846,1.00464846328799,0.004626955057270954,14.7353458472,0.06817978298833859,11232.0,765.795322525019,2123879.721350563
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,297,11,8,14.38365324314934,12.945287918834406,1.438365324314935,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.38365324314934,12.945287918834406,1.4383653243149332,1.0047925741597754,0.004769714947170267,14.7353458472,0.07028339933911316,11232.0,789.423141376919,2189409.8229889884
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,297,11,8,14.38365324314934,12.945287918834406,1.438365324314935,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.102835905306808,13.592552314776126,1.5102835905306815,1.005032804884996,0.005007602598177674,14.7353458472,0.07378875614948531,11232.0,828.795309071019,2298605.774036836
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,338,11,9,14.24227126952044,12.818044142568397,1.4242271269520437,74381,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.815003131434826,12.433502818291345,1.3815003131434818,1.004602666922274,0.0045815794381424135,12.4018937207,0.056820261264786634,11232.0,638.2051745260835,1770017.3771858758
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,338,11,9,14.24227126952044,12.818044142568397,1.4242271269520437,74381,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.24227126952044,12.818044142568397,1.4242271269520437,1.004745354672512,0.0047229426346129255,12.4018937207,0.058573432603432354,11232.0,657.8967950017523,1824630.7081617096
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,338,11,9,14.24227126952044,12.818044142568397,1.4242271269520437,74381,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,14.954384832996462,13.458946349696816,1.4954384832996457,1.0049832126276947,0.004958503351180532,12.4018937207,0.06149483157507575,11232.0,690.7099482512508,1915635.6917784663
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,379,11,10,14.042352764251609,12.638117487826449,1.4042352764251618,54999,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.621082181324061,12.258973963191655,1.3621082181324056,1.0045379130006793,0.004517413371809886,9.1702417653,0.04142577277329572,11232.0,465.29427978965754,1290461.1143970299
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,379,11,10,14.042352764251609,12.638117487826449,1.4042352764251618,54999,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.042352764251609,12.638117487826449,1.40423527642516,1.0046785886371516,0.004656801379133713,9.1702417653,0.04270399449963861,11232.0,479.65126621994085,1330279.2112723705
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,379,11,10,14.042352764251609,12.638117487826449,1.4042352764251618,54999,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,14.74447040246419,13.270023362217772,1.4744470402464174,1.0049130918109384,0.004889071354503449,9.1702417653,0.04483396632859937,11232.0,503.57510980282814,1396630.3167804575
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,420,11,11,14.138928569771394,12.725035712794256,1.4138928569771387,45834,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.714760712678252,12.343284641410428,1.371476071267825,1.0045691935364276,0.004548410966438654,7.6421182398,0.034759494408727186,11232.0,390.41864119882376,1082798.7720600537
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,420,11,11,14.138928569771394,12.725035712794256,1.4138928569771387,45834,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.138928569771394,12.725035712794256,1.4138928569771387,1.0047108411436916,0.0046887531723346365,7.6421182398,0.03583200614021864,11232.0,402.4650929669358,1116208.7627872888
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,420,11,11,14.138928569771394,12.725035712794256,1.4138928569771387,45834,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,14.845874998259966,13.361287498433969,1.484587499825997,1.004946964874489,0.004922612881473776,7.6421182398,0.03761918968898518,11232.0,422.5387385866815,1171881.6137584602
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,461,11,12,14.42214030495052,12.979926274455469,1.4422140304950517,22921,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.989476095802004,12.590528486221805,1.3989476095801994,1.004660930355911,0.004639306869691717,3.8217260587,0.01773015995820676,11232.0,199.14515665057831,552315.1518094133
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,461,11,12,14.42214030495052,12.979926274455469,1.4422140304950517,22921,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.42214030495052,12.979926274455469,1.4422140304950517,1.0048054286532198,0.0047824469456347884,3.8217260587,0.018277202116482694,11232.0,205.28953417233362,569356.1527595752
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,461,11,12,14.42214030495052,12.979926274455469,1.4422140304950517,22921,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.143247320198046,13.628922588178243,1.5143247320198032,1.0050463053344112,0.005020967996824832,3.8217260587,0.0191887642333642,11232.0,215.5281998691467,597752.3753630875
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,134,12,4,14.070428166810249,12.663385350129223,1.4070428166810238,65679,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.64831532180594,12.283483789625347,1.3648315321805935,1.0045470064162647,0.004526424733956702,10.9509683613,0.04956873405136561,11232.0,556.7560208649385,1544123.8509474462
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,134,12,4,14.070428166810249,12.663385350129223,1.4070428166810238,65679,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.070428166810249,12.663385350129223,1.4070428166810256,1.004687964606535,0.00466609014110253,10.9509683613,0.051098205506187655,11232.0,573.9350442454997,1591768.6697617962
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,134,12,4,14.070428166810249,12.663385350129223,1.4070428166810238,65679,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,14.773949575150763,13.296554617635685,1.4773949575150773,1.0049229388789669,0.004898822276321546,10.9509683613,0.0536468477556289,11232.0,602.5613939912238,1671161.8469370797
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,175,12,5,14.419176779218576,12.977259101296715,1.4419176779218592,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.986601475842019,12.587941328257813,1.3986601475842058,1.0046599703790657,0.004638355778530223,14.7355125819,0.06834854993386068,11232.0,767.6909128571232,2129137.008445331
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,175,12,5,14.419176779218576,12.977259101296715,1.4419176779218592,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.419176779218576,12.977259101296715,1.441917677921861,1.0048044388440418,0.00478146658027212,14.7355125819,0.07045736095353419,11232.0,791.377078230096,2194828.930075695
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,175,12,5,14.419176779218576,12.977259101296715,1.4419176779218592,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.140135618179505,13.62612205636155,1.5140135618179542,1.0050452657856541,0.005019938859878281,14.7355125819,0.07397137223010515,11232.0,830.8464528885411,2304294.477834666
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,216,12,6,14.603945969202671,13.143551372282404,1.460394596920267,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,14.165827590126591,12.749244831113932,1.416582759012659,1.0047198245389535,0.004697652443674483,14.7353458472,0.06922153342748771,11232.0,777.496263457542,2156331.4619610505
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,216,12,6,14.603945969202671,13.143551372282404,1.460394596920267,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.603945969202671,13.143551372282404,1.460394596920267,1.0048661530934935,0.004842588317372387,14.7353458472,0.07135721365209244,11232.0,801.4842237403022,2222860.3906480665
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,216,12,6,14.603945969202671,13.143551372282404,1.460394596920267,88376,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.334143267662805,13.800728940896525,1.5334143267662803,1.0051100813780582,0.0050841012071555225,14.7353458472,0.07491598960960363,11232.0,841.456395295068,2333720.4104032004
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,257,12,7,13.946329554999368,12.55169659949943,1.3946329554999384,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,13.527939668349386,12.175145701514445,1.3527939668349411,1.0045068124144358,0.004486592185077631,14.7355125819,0.06611223559306566,11232.0,742.5726301813135,2059473.2097237601
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,257,12,7,13.946329554999368,12.55169659949943,1.3946329554999384,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,13.946329554999368,12.55169659949943,1.3946329554999384,1.0046465217024279,0.004625031393682755,14.7355125819,0.06815220829329473,11232.0,765.4856035502863,2123020.7374544707
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,257,12,7,13.946329554999368,12.55169659949943,1.3946329554999384,88377,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,14.643646032749336,13.179281429474402,1.4643646032749338,1.0048794136973331,0.004855720627592541,14.7355125819,0.07155153240208126,11232.0,803.6668119401767,2228913.646239244
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,298,12,8,14.83771484404525,13.353943359640724,1.4837714844045244,88375,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático favorable,0.97,Menor acumulación local,14.392583398723891,12.953325058851501,1.4392583398723904,1.0047955567741143,0.004772669168154442,14.735179112500001,0.07032613503746209,11232.0,789.9031487407742,2190741.089812125
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,298,12,8,14.83771484404525,13.353943359640724,1.4837714844045244,88375,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático central,1.0,Escenario de referencia,14.83771484404525,13.353943359640724,1.4837714844045262,1.004944239024603,0.00491991379482104,14.735179112500001,0.07249581098474761,11232.0,814.2729489806852,2258329.0248915018
NO2_ASTHMA,NO2,Hospital Admissions,Asthma,0,99,298,12,8,14.83771484404525,13.353943359640724,1.4837714844045244,88375,0.0001667347,0.003324,,UNIT_VALUE_ASTHMA_HA,UNIT_VALUE_ASTHMA_HA_2015_USD,11232.0,Escenario climático desfavorable,1.05,Mayor estancamiento local,15.579600586247514,14.021640527622761,1.5579600586247526,1.0051920916679253,0.005165273096518264,14.735179112500001,0.07611122424217412,11232.0,854.8812706880997,2370953.362564496
